Flow Duration,Flow Packets/s,Flow Bytes/s,ACK Flag Count,SYN Flag Count,RST Flag Count,URG Flag Count,CWR Flag Count,Packet Length Mean,Min Packet Length,Label
3966362,459381592.7063325,12288938357.037233,1,1748446928,1,0,0,56.238574021171004,48,DDoS
4613055,118228308.14865336,1209280899.6011353,0,1090182967,1,0,0,57.23495958056793,58,DDoS
4510442,138230510.9216664,10393242850.838665,0,324014055,4,0,0,45.66601754686943,48,DDoS
8632749,330.0872407170685,11998.095755174625,5,0,0,0,0,1053.6550255517195,171,BENIGN
8748670,559.5775198065054,50970.23736607966,8,1,0,0,0,1130.3133636811879,84,BENIGN
2262384,456871631.8874459,6510349955.404372,1,1469561056,3,0,0,52.968910194775404,40,DDoS
5077716,873.4877567235966,42177.018844556536,1,2,0,0,0,630.4886639467101,128,BENIGN
3112254,399610048.107268,23030609066.246212,0,1584738406,4,0,0,47.068948869826585,59,DDoS
4064005,498052433.8879135,10569757149.935429,1,1470913997,3,0,0,41.954243358239395,47,DDoS
9652233,535.9863941698776,95839.02350473113,6,1,0,0,0,743.0906934615564,92,BENIGN
1604864,459476457.07669383,17874246101.605846,0,222803458,3,0,0,45.82705720513011,55,DDoS
1689556,76.45155893986099,86479.44547760018,8,1,0,0,0,765.8899746818006,172,BENIGN
6494339,920.8500787864393,79946.66999940081,9,2,0,0,0,1371.2700614720454,136,BENIGN
2724854,45.52547067191819,40074.94043519393,5,0,0,0,0,967.7488555111815,124,BENIGN
503381,332997127.5730271,11752520767.945932,1,1683087388,1,0,0,58.93830379857834,52,DDoS
3596174,208198818.79911634,2700377562.2819204,1,1261322821,1,0,0,50.12048611756383,50,DDoS
230457,150509071.09865487,18080865631.000626,1,1626452688,4,0,0,52.94118329396822,45,DDoS
1247021,322711391.2061687,1869853899.60133,0,450494570,3,0,0,48.47034541593884,44,DDoS
4864093,442096792.9044182,18447487212.434963,0,347640107,2,0,0,50.370771672896716,41,DDoS
1355726,366643375.6106821,10966720482.327553,1,637243344,0,0,0,46.41709060132236,46,DDoS
1731840,323287853.1023701,15648266569.224903,0,1517162875,0,0,0,57.22563100001115,49,DDoS
2475887,204931736.95771506,5520951293.157454,0,1370130320,2,0,0,52.59743031128188,51,DDoS
8817209,481.1673802840965,82103.24513899686,3,2,0,0,0,830.1748464906277,98,BENIGN
3728915,339868217.8134217,13150657701.551765,0,766006720,0,0,0,53.33485539073034,57,DDoS
2229458,378.4190270855021,55912.27624932965,9,1,0,0,0,782.7066464112924,178,BENIGN
7807040,310.4555488287605,50064.79350812349,8,0,0,0,0,739.4810690643275,82,BENIGN
4946398,324314151.43207383,3826368819.9585013,0,527865329,3,0,0,43.59543938711275,56,DDoS
1167513,380357405.47997653,14116561295.593765,0,1386563454,3,0,0,57.45276312025499,44,DDoS
1244761,274.2010408596048,78541.76650449121,3,2,0,0,0,320.3347573960737,81,BENIGN
9469872,576.912414236726,17921.985367665246,3,0,0,0,0,1056.3953732712657,69,BENIGN
2748014,602.8667012868092,61973.19546303627,9,0,0,0,0,1295.8727633578667,40,BENIGN
3915411,142142894.60299003,23112062418.361633,1,990941699,3,0,0,47.728531213128235,42,DDoS
1424528,964.7257883496325,76354.47691029496,3,2,0,0,0,1355.9512192405812,114,BENIGN
4016488,19497632.959540088,13501285999.792013,1,447392793,2,0,0,52.61494902730442,47,DDoS
2742563,89158850.28993998,4049905941.2735467,1,1366592547,3,0,0,44.04556994661607,50,DDoS
1332869,487246223.0160754,3788694511.2312384,0,1405242444,1,0,0,45.078424322476316,46,DDoS
1726448,481.4606664762192,9995.7377781772,0,2,0,0,0,1000.3639315731214,94,BENIGN
3331348,679.8722847361113,40023.88440114418,3,1,0,0,0,1044.4805134875714,175,BENIGN
9666712,543.9264001113818,63975.149501709864,3,1,0,0,0,936.8606929798966,184,BENIGN
7061266,710.2231403608121,88882.73785181336,1,0,0,0,0,578.5953022179876,174,BENIGN
6988099,504.5660096686759,76534.63989294099,2,1,0,0,0,460.69409335432715,192,BENIGN
4469633,481605920.65065527,21341169333.50523,1,153706748,3,0,0,48.0344178429218,44,DDoS
920369,212102445.8295727,4116590840.2683806,1,859382267,4,0,0,56.42150728254186,57,DDoS
6182101,374.23205387452504,41254.7720215903,8,2,0,0,0,1123.172924599453,66,BENIGN
4177326,576.2166786511874,56976.58665743179,9,1,0,0,0,653.8066032412476,85,BENIGN
795666,254627775.0324635,4960430133.989037,0,1800366440,1,0,0,55.442966490499366,50,DDoS
2935090,563.6012240655009,70887.05459399342,5,0,0,0,0,1074.951538236035,178,BENIGN
4713543,320.26983683373834,69370.16075957794,3,0,0,0,0,1253.575170283858,65,BENIGN
336258,391438948.2395941,7012973290.479574,1,1598543444,2,0,0,45.5540951625898,46,DDoS
1647738,314573409.1675992,3744863884.0236325,1,1180757313,2,0,0,42.05317627319436,44,DDoS
7555035,160.5066830177836,77177.49108550651,8,1,0,0,0,1069.9122196681155,55,BENIGN
422723,10263688.342418063,16000664935.796146,0,1266163513,2,0,0,51.7034485293135,56,DDoS
2341522,376502987.30876523,6343381331.972144,1,632678010,3,0,0,50.92602300827318,47,DDoS
3474968,753.7221298410342,92415.37274889751,1,0,0,0,0,846.1671236088032,61,BENIGN
4765056,95.46178842961385,60186.962978032614,3,1,0,0,0,1242.5731897396313,129,BENIGN
4917867,476656707.7903224,3757448175.535585,0,480701548,2,0,0,54.72362430138787,51,DDoS
4845474,786.0226757601057,41725.34131231641,8,2,0,0,0,520.7037153206029,126,BENIGN
5385010,358.8608222018297,29857.845519127055,9,2,0,0,0,424.4181098796561,158,BENIGN
3989475,118.8545111444335,84716.50233536944,2,1,0,0,0,769.863511345711,123,BENIGN
6606594,580.2497464716773,19161.86819548608,2,2,0,0,0,126.00671375401906,66,BENIGN
57868,482611966.6326632,23222788126.698166,1,979463083,3,0,0,59.91850838189909,58,DDoS
3436831,407.9978663397374,50960.45787963903,8,2,0,0,0,1261.0973645083689,64,BENIGN
3601401,220218666.53410032,12007573736.872408,1,1570216909,3,0,0,46.291188184258274,45,DDoS
3585917,413.49827839962404,96767.94456400759,6,0,0,0,0,911.411192680238,100,BENIGN
4128411,233.04109142571025,4146.018579543759,5,2,0,0,0,805.6625707016284,51,BENIGN
2724958,298984116.5288089,15472575732.084648,1,1375204134,0,0,0,53.96260366545804,55,DDoS
5125903,804.3051368150706,49062.13651598189,6,0,0,0,0,1114.0338839460564,61,BENIGN
9821437,792.169053452249,8750.077082117092,3,1,0,0,0,783.0356922402083,182,BENIGN
3917518,179480997.54104912,20056587180.518562,0,1363545160,0,0,0,50.59466959206978,43,DDoS
3658571,333.39674703386873,83035.27836510762,1,2,0,0,0,1113.5896749752515,110,BENIGN
7918863,339.8642278406461,96323.94383304453,6,0,0,0,0,1316.177671103724,138,BENIGN
996353,106489960.57751057,2012805963.0032046,0,1566384305,3,0,0,52.55026093150898,43,DDoS
2872642,428270341.2205592,3051834634.0498543,0,145588368,0,0,0,58.871894822560876,51,DDoS
8536765,52.173072107908936,38439.015642526814,0,2,0,0,0,409.51333665794436,179,BENIGN
3494962,76315890.87469001,22502545260.240726,0,789489932,1,0,0,40.18756419787758,43,DDoS
6108728,846.3476722882191,27056.361983780323,1,0,0,0,0,1096.3918197970083,53,BENIGN
5010912,300.6294680755932,67926.64788563893,2,2,0,0,0,1322.541830422284,42,BENIGN
143095,88430334.83664493,16706955429.6386,1,1214058814,4,0,0,50.1862656974731,48,DDoS
3387312,87.61986102804458,42801.44789357034,0,2,0,0,0,1247.1475710330353,143,BENIGN
1708175,940.2396548945121,37180.294656842394,2,2,0,0,0,1148.7681665139278,176,BENIGN
4046394,207526516.85249165,24286844891.503807,1,1531638296,2,0,0,49.31094998503646,59,DDoS
8750575,189.04396756927656,36894.2071704645,1,1,0,0,0,495.1613587623071,137,BENIGN
2114189,35695132.177721195,8436663881.855211,1,1228126317,3,0,0,43.71124142853239,48,DDoS
2506271,159682610.53183758,22786688082.8193,1,569080297,1,0,0,46.99030244233653,53,DDoS
4573882,483166498.9773136,14455932763.826763,1,919165203,0,0,0,53.72197178630175,44,DDoS
1737090,315.61829423147356,2860.2126052606677,6,0,0,0,0,1102.25193183099,186,BENIGN
4108790,21345772.539736446,7923228589.990024,1,999700487,0,0,0,48.512708748489175,50,DDoS
7086932,905.4165065477137,99765.26880370981,7,2,0,0,0,1327.3921405518233,48,BENIGN
3232348,312968478.8412392,6473508556.1297865,1,910257886,3,0,0,46.58845107704671,56,DDoS
1726623,452723963.96119714,16386130025.224646,0,1966335659,3,0,0,42.65388376575557,54,DDoS
8983439,2.4269147360975425,39989.99567697601,8,0,0,0,0,1200.621669280988,90,BENIGN
1473634,341570351.23134667,7426051673.394478,1,1224559718,1,0,0,54.06753466140221,45,DDoS
2782737,327830955.96135646,14335778481.45718,0,860486798,0,0,0,43.214300403712954,46,DDoS
5394643,654.1241450332002,62363.425216345815,4,1,0,0,0,853.3596751646907,129,BENIGN
4398358,455504144.2629202,7753512309.533373,0,1047030711,0,0,0,59.540844730393616,45,DDoS
1352397,446036871.44408166,8075658283.764926,0,1038530901,4,0,0,59.877772946596025,59,DDoS
1838003,375.9460244272408,679.7965074098151,9,0,0,0,0,430.70545076796367,100,BENIGN
2064823,256097269.0318214,16139328034.854118,1,1158241930,3,0,0,48.078062275674846,41,DDoS
4760946,52216007.57573471,11642234044.718882,1,1264450086,4,0,0,49.90312305527997,58,DDoS
5902666,915.3746504388946,9715.024464957565,6,1,0,0,0,390.28681383268685,74,BENIGN
8918348,455.93951034269287,94958.7899676538,1,1,0,0,0,1203.229917338977,42,BENIGN
6062581,405.5059034555741,35007.568758109424,3,1,0,0,0,306.46066502563815,184,BENIGN
3113218,251081658.4624053,20631552813.34342,0,1116309978,3,0,0,57.62569624753657,51,DDoS
3127599,850.7296171092928,43042.651274210104,3,1,0,0,0,487.55021941233446,122,BENIGN
8008642,590.2445600453159,82254.11502986182,9,1,0,0,0,950.1640234239962,194,BENIGN
3404121,298641920.7978249,7381032620.356842,0,1724649749,4,0,0,58.604736933166706,54,DDoS
896750,370986535.0902325,12160495114.448475,0,441696479,1,0,0,46.588098829209336,41,DDoS
4943645,268.8750863823089,19450.65924929163,6,1,0,0,0,320.04417593004473,65,BENIGN
397510,358894087.47030455,19475375621.325916,0,1212940835,1,0,0,44.88705785541175,59,DDoS
5266399,788.3308210052737,42869.992265943154,2,0,0,0,0,838.4606343237699,164,BENIGN
5385536,932.9348224365065,25890.000949081983,6,2,0,0,0,958.9476611939266,183,BENIGN
8614896,348.3900977237563,45705.52449650684,9,0,0,0,0,157.58158432444338,65,BENIGN
3165424,60562255.88820072,7707024355.544641,1,1075478014,4,0,0,50.38957343233242,53,DDoS
396430,258767791.79382172,11983857654.828857,1,1668267990,1,0,0,56.367788287050715,52,DDoS
680647,222220042.22287497,12645912949.948244,0,83449748,1,0,0,53.1543217699501,46,DDoS
786926,451461328.0027283,7919125010.105484,1,1539339233,2,0,0,56.7348365328109,53,DDoS
1091006,275.9150215617022,35743.945939927966,0,2,0,0,0,205.87312751851277,192,BENIGN
1597897,772.0641991948798,35455.19204306019,5,0,0,0,0,644.1352775785662,41,BENIGN
3786899,63886443.575785756,20253101662.7046,0,1470357310,1,0,0,56.73359152295205,47,DDoS
6954878,362.1786475751936,85198.49720101143,9,0,0,0,0,1013.7972974805583,122,BENIGN
8123753,527.5438675749449,17395.23137259906,2,2,0,0,0,1162.6798030228917,156,BENIGN
801706,57804846.559189506,7454577177.123739,1,1829020031,0,0,0,56.18371374508239,58,DDoS
5015470,937.5436912267056,62200.79484651703,5,2,0,0,0,1270.4419530365835,59,BENIGN
5722340,498.63154450979636,50119.59311675146,4,1,0,0,0,777.006510230078,54,BENIGN
9706483,662.1984519027906,46480.215386565375,6,2,0,0,0,1236.3313819215357,107,BENIGN
4704697,97.02972588041933,81164.15773832769,4,0,0,0,0,713.5703638189503,121,BENIGN
3879190,220.41529366597445,13913.725215013079,7,2,0,0,0,1141.9608845535186,101,BENIGN
1077175,433.00472954978653,41566.305087879125,6,0,0,0,0,670.9983203199449,80,BENIGN
2161718,117301808.82986906,2416695240.703516,0,1226232151,2,0,0,43.85349936380084,43,DDoS
4875959,411596298.3135607,12972608490.584381,0,1635631126,3,0,0,49.34679108692525,49,DDoS
4788614,173841714.24414852,15043155671.633291,0,37135478,1,0,0,53.01203337355921,43,DDoS
8583491,32.85291041338352,67327.74498461223,7,1,0,0,0,1161.239642975517,64,BENIGN
4953209,427077244.9146303,20181746135.550423,0,1367705088,1,0,0,43.77146897907623,57,DDoS
1079464,13631551.987848086,10691048046.935942,1,670946808,2,0,0,52.02029733917665,59,DDoS
4341861,968.8458758872266,89613.2336959668,9,1,0,0,0,892.16328610639,48,BENIGN
3761186,50553394.81673944,5631295863.539396,1,482377958,4,0,0,53.712507353793754,52,DDoS
2563825,664.0407744473298,17266.272235999928,9,0,0,0,0,1294.1455238499925,114,BENIGN
1575660,164356181.09242094,4762723997.189659,1,85585009,0,0,0,44.96974058620934,59,DDoS
7501632,92.2344085992235,14291.954783361916,1,1,0,0,0,322.96276987431554,63,BENIGN
5391401,913.2927558523581,58118.03308603009,6,1,0,0,0,127.51508189569657,125,BENIGN
6044080,495.4878119177485,56682.43299104663,1,1,0,0,0,1274.1390893870816,182,BENIGN
4053023,469400786.4942881,23357071114.800327,1,1830800881,0,0,0,47.95594632968143,51,DDoS
4395233,467155019.82866126,3893462760.269267,1,836832358,0,0,0,40.6486664067995,51,DDoS
5466951,686.3381997119551,53599.03568129039,8,1,0,0,0,1311.572985424596,65,BENIGN
5396208,189.74088395118739,97132.4931201117,6,2,0,0,0,649.829293073684,81,BENIGN
9547900,197.03804740616775,97791.80917983405,8,0,0,0,0,153.09257583498484,79,BENIGN
5352892,767.0015879819974,77390.56671327715,7,1,0,0,0,413.2812664101829,71,BENIGN
9977182,509.0303526062102,51321.047787247866,4,1,0,0,0,1376.7064713980692,165,BENIGN
3041546,125152690.41899098,15204918142.429958,1,134296084,2,0,0,44.28600413882401,49,DDoS
879269,170894847.6908917,6291493431.278438,1,440134272,0,0,0,49.94392709989949,46,DDoS
4774868,225875349.53114203,24251785754.200485,1,1027776185,4,0,0,55.79207114059935,45,DDoS
3681719,691.9517585713448,95315.79741966486,0,1,0,0,0,289.707673470033,129,BENIGN
8208387,461.57253452971423,54249.33501206121,5,2,0,0,0,1011.1108211519144,94,BENIGN
2405675,82200578.85768455,22777920425.032394,1,599138432,0,0,0,57.69549493912268,49,DDoS
1853159,34.404547575536576,60004.05039248973,4,0,0,0,0,1174.1986154911413,167,BENIGN
502430,224681439.75288805,2942333152.9471574,0,565980671,4,0,0,55.64777352177048,46,DDoS
3897706,871.09663226268,32193.39182404986,5,1,0,0,0,162.9501943424499,71,BENIGN
5475156,900.8594022882817,5658.302066937401,3,2,0,0,0,319.67577998883183,70,BENIGN
3893742,322537835.0695356,20504575905.532887,1,704691120,0,0,0,56.78830413548273,45,DDoS
3792537,349.12949781985964,21981.932328041643,4,2,0,0,0,426.5931751060198,120,BENIGN
4640459,127777679.52297868,18988689924.454998,1,870034357,2,0,0,57.19029615403815,54,DDoS
3160726,415861008.1020485,24366834343.653656,1,1930504452,4,0,0,47.624747093580595,53,DDoS
3139081,151902532.54126993,9192387779.004099,1,1292256531,4,0,0,46.26236844608529,47,DDoS
3898562,402486352.6044533,7600057600.400355,1,1006818386,1,0,0,47.97807377654544,42,DDoS
4670895,337946882.76744694,4327795113.211017,0,213613346,0,0,0,55.32888236135642,45,DDoS
1440699,395703365.6681387,4054843904.638966,0,1926518052,2,0,0,53.259823942778965,52,DDoS
4961352,867.1445953036898,45027.568518151405,9,2,0,0,0,1314.9352471192803,132,BENIGN
3498924,373042053.8834514,6613616919.580398,1,632253600,0,0,0,43.81248221051487,53,DDoS
1578688,819.5788327355262,83239.35577204016,0,0,0,0,0,190.4295385323391,128,BENIGN
4557689,72.66360840367754,97355.30252854145,4,2,0,0,0,1312.8318898231603,158,BENIGN
5809479,640.84280984907,61648.24635872053,3,1,0,0,0,531.6104147123455,112,BENIGN
436795,52977457.66793026,3248316871.982866,0,1023859987,4,0,0,41.03660617619139,49,DDoS
4961676,384.0976414524675,44844.34534996187,1,1,0,0,0,342.4586876215088,181,BENIGN
2602443,223517033.5798982,20565666900.995766,0,1486705311,0,0,0,58.257294117874366,46,DDoS
3627767,327797221.43096465,21178009874.408737,1,1178068497,3,0,0,55.525173784993825,44,DDoS
5713199,176.91319865591007,34088.50162808696,7,1,0,0,0,191.72534184505145,170,BENIGN
1432651,306088282.9424887,878549764.8598034,0,441204478,3,0,0,44.73225322232744,41,DDoS
7180142,891.2489517017159,82910.0961301819,0,1,0,0,0,365.9071448084155,116,BENIGN
9910762,729.1416389791071,21670.967533801857,2,2,0,0,0,942.8372161982809,159,BENIGN
1552872,470073896.4454288,6046224908.257063,0,1355123434,0,0,0,56.263035835840896,53,DDoS
3252641,170.5887397089287,97396.1638530323,4,1,0,0,0,1209.4502503618858,114,BENIGN
4541815,141.98499218102253,32787.28220168903,1,2,0,0,0,504.6094609241551,92,BENIGN
4757974,677.1954035517489,64213.36290365702,1,2,0,0,0,109.08802101892631,49,BENIGN
1044515,173363455.00892538,5321741559.827123,1,32560703,2,0,0,49.223487228744766,59,DDoS
4981052,489194393.7829157,12284829106.517876,1,1568944745,2,0,0,59.857108833050866,44,DDoS
9202637,709.6049805086799,25499.81502119293,6,0,0,0,0,410.14168112940104,141,BENIGN
8744064,167.37197498377273,64472.13347920748,5,0,0,0,0,337.2528899007473,151,BENIGN
9737452,84.72035493596572,47406.61072519916,7,1,0,0,0,464.2262891951107,150,BENIGN
8724826,973.7184427153486,40611.56340483324,7,0,0,0,0,747.3201325657734,83,BENIGN
3763642,343.9322135753838,60113.9034675943,6,2,0,0,0,1102.782012533891,44,BENIGN
5822139,997.4255161145006,55266.28529865749,9,1,0,0,0,129.66694901930148,43,BENIGN
3948134,222.2795498029989,24598.472827344714,8,1,0,0,0,750.8944444609926,190,BENIGN
2742166,956.2649524699841,86492.54317778956,1,2,0,0,0,642.1519466600023,81,BENIGN
2204046,146789818.56204987,21186022260.807938,0,1747134250,2,0,0,40.27936904277789,50,DDoS
1583510,578.6515563833442,59681.36165580616,0,2,0,0,0,170.13647195633285,90,BENIGN
4948223,263109193.5282106,10733564146.266176,0,635183093,2,0,0,48.82962805997117,44,DDoS
3485880,113526431.7344995,4429019803.80418,0,1659528324,0,0,0,56.83299251418471,51,DDoS
7913462,931.9808198648584,88458.6842261952,6,2,0,0,0,711.1556958864095,128,BENIGN
5688482,819.6084258166948,10372.998324809323,0,2,0,0,0,563.4216146921822,43,BENIGN
2931689,78743565.12123899,1415232514.7569335,1,1673310111,3,0,0,42.337165079181375,42,DDoS
483979,258391159.45295158,11449117950.126415,1,633126802,3,0,0,43.166750110791014,43,DDoS
4177993,474.96047923302694,61255.40545024225,0,1,0,0,0,307.2738351062761,150,BENIGN
3828700,374313148.6861472,7709081410.570753,1,1911941129,3,0,0,42.444442152570225,49,DDoS
2532671,209322170.57921928,17624284649.024403,0,1658404914,1,0,0,50.77371525140691,56,DDoS
9143179,253.5130940912129,89832.529531333,4,2,0,0,0,704.5573996257784,45,BENIGN
601573,313093479.09866434,11136300561.488424,0,1244671521,3,0,0,43.04791253575475,57,DDoS
1734076,453958120.2030316,4158970426.0831547,1,1911924490,3,0,0,46.69413504446979,48,DDoS
3853103,483048453.50753486,4566552861.869382,1,733781323,0,0,0,51.92078519870299,52,DDoS
2399769,510.2134484319616,18494.58930581037,9,2,0,0,0,434.83974228080626,45,BENIGN
5726,495691599.27780986,7235253860.726968,1,864874936,2,0,0,58.91941672024652,42,DDoS
7859698,873.5180664513101,83772.51719416474,7,2,0,0,0,1345.595972087846,112,BENIGN
1084654,140.11481671391928,28623.954664362424,9,2,0,0,0,845.3234930557826,196,BENIGN
6923361,941.9636816731597,25148.10941760524,9,1,0,0,0,774.6756295802624,66,BENIGN
2516110,156948029.253183,8941759876.132614,1,1469120129,1,0,0,57.38750883142245,40,DDoS
33611,84362425.50388002,769625240.5201062,0,284051697,3,0,0,44.085079719043414,48,DDoS
3217181,555.7405295028532,53456.75883957796,4,1,0,0,0,1374.4278727392953,66,BENIGN
4436638,14096071.636031356,14897314301.802279,0,1778877150,1,0,0,54.173546874973276,42,DDoS
5055957,947.2057830703484,52414.87275989862,7,1,0,0,0,707.5060916015884,88,BENIGN
9876659,980.6675713444855,21577.723136480283,9,2,0,0,0,295.4551636949993,92,BENIGN
2722320,550.1675379081478,50189.5082116729,6,2,0,0,0,1109.936085884468,183,BENIGN
5873062,169.69043007766828,36889.452708204124,4,2,0,0,0,738.6547935358134,93,BENIGN
7561000,684.186254784123,80408.08240265181,5,1,0,0,0,1065.0892977344292,54,BENIGN
2198337,18555129.774363775,13631455368.243006,0,762943787,3,0,0,45.70226049258537,44,DDoS
4620581,182360835.20385894,7639317627.465403,0,1444247527,4,0,0,50.32462892781595,47,DDoS
3183955,330.0241707257047,18772.505282578535,5,1,0,0,0,851.8547769826342,47,BENIGN
2255564,529.1786125641686,41335.030967604485,7,2,0,0,0,1028.0582519962422,89,BENIGN
5312717,552.1362798386552,86191.20659495653,8,0,0,0,0,408.0166432492271,56,BENIGN
4292847,460293939.3717283,12040033440.681173,0,112811416,3,0,0,41.00998688690666,40,DDoS
3132289,183592354.953195,11954407251.674156,1,954555985,3,0,0,59.51830433453782,53,DDoS
5055447,114.11799203586625,55222.75044419697,8,2,0,0,0,818.080768091865,102,BENIGN
7689921,856.7154166946524,7368.9613863387485,5,0,0,0,0,629.8906641832582,112,BENIGN
5411887,234.34685378813683,67435.21529470065,5,1,0,0,0,779.1607069649996,53,BENIGN
2353506,271676108.5760075,2678995312.3889966,1,587463609,4,0,0,58.24164434969234,55,DDoS
3028040,305884642.1045763,407287314.123077,1,6995731,3,0,0,45.76546026768871,44,DDoS
9104789,184.91722203759602,47103.45739133348,0,2,0,0,0,428.08421947791214,52,BENIGN
2888290,414494459.2750894,23291569528.898304,0,909668725,3,0,0,50.10140959677281,52,DDoS
2033255,93.35706752002955,50582.67013025444,9,1,0,0,0,806.4585856361705,162,BENIGN
2110524,72836422.14655343,24977753982.83181,0,88231805,1,0,0,48.35939761925399,44,DDoS
2071556,39473910.63597613,11143441094.992823,0,443569910,4,0,0,42.521931878161574,40,DDoS
4194738,195949135.12469426,6369127340.779081,0,1339554263,2,0,0,41.48897043230272,58,DDoS
8903402,288.8639836416257,73448.412118934,7,0,0,0,0,647.0724387281325,181,BENIGN
2493551,66.82627286694073,18671.580984471075,9,0,0,0,0,179.8822908575366,143,BENIGN
9095213,501.9400322242128,10667.312798717292,1,2,0,0,0,263.33327024247535,90,BENIGN
3363216,336231199.0972628,12924587738.574318,0,710189696,0,0,0,48.63943784982512,42,DDoS
2200532,693.5163326766489,11513.420480479826,3,0,0,0,0,264.1586541076631,124,BENIGN
1197775,515.2274515630231,23310.321037809415,2,0,0,0,0,1319.385086038673,74,BENIGN
2688621,386769597.54709285,6683298800.984203,0,1768745135,0,0,0,58.2163791364415,54,DDoS
355489,212129672.47237325,21853607956.741955,1,1775393506,0,0,0,50.26927942526044,57,DDoS
4309662,128957761.09500033,20758596989.91621,1,1479391203,0,0,0,48.4417713035209,56,DDoS
5259622,393.9273497148035,19921.169109236915,4,2,0,0,0,692.0236446145636,183,BENIGN
8759080,277.7484234207547,49774.82347093737,2,0,0,0,0,327.7160133960227,57,BENIGN
3695250,184167349.5929383,14977381977.91143,0,1925587557,3,0,0,59.306294365061696,41,DDoS
2605143,77217491.06477688,20756270989.34843,1,1182892970,4,0,0,46.24081388748666,44,DDoS
1110078,382.23488261002586,97292.14949983072,2,0,0,0,0,161.7424920870189,133,BENIGN
1886040,57.1576915544186,70488.14461012169,7,2,0,0,0,556.1054494990328,126,BENIGN
131557,78352819.55443916,17062635906.042997,0,1666108445,0,0,0,45.18480674869804,56,DDoS
4130389,65815800.26894325,12808790314.095583,0,1053327117,3,0,0,59.16190567173828,58,DDoS
1721747,475.2942370376076,68152.80485637274,7,0,0,0,0,734.4811978875135,172,BENIGN
2482410,87998751.77545394,9791942808.030182,1,1521217437,2,0,0,53.873590553854676,58,DDoS
3412411,264487405.82402012,20062390322.63514,0,201699086,0,0,0,48.520557073938534,57,DDoS
4703231,426749446.6871637,22238783228.39711,1,1593934686,3,0,0,57.77468712229637,51,DDoS
4084108,25794696.502262015,11766027163.216845,0,1645773224,1,0,0,58.074026207963044,44,DDoS
1447251,217216454.1235992,7174117017.819929,0,546480478,0,0,0,52.15394003497941,55,DDoS
1158449,127915801.9571465,2344080068.092887,1,492508235,3,0,0,57.96253840155434,44,DDoS
3767073,218780714.82047495,6530628017.250373,0,1617656017,4,0,0,56.268633456264354,59,DDoS
3306431,223319242.01363865,10985272488.641668,1,957131517,1,0,0,49.85469348161473,56,DDoS
2946793,984.591320479737,10728.201700866328,2,1,0,0,0,755.1765033922715,71,BENIGN
2748982,21.888602822899735,59706.6244025549,6,2,0,0,0,286.57556338493316,89,BENIGN
1029275,254022320.87642425,24613276118.848503,0,1689946833,3,0,0,45.99883982641843,42,DDoS
6596411,1.226811180037282,96621.18468097023,0,2,0,0,0,403.6421674607583,142,BENIGN
3727124,231998404.60193,1877060485.4578981,1,178077597,1,0,0,59.072942124056105,40,DDoS
1066150,235.79626751310673,20326.507455365427,2,0,0,0,0,952.8105410121933,187,BENIGN
1753494,748.4905673747193,90721.03017609523,4,1,0,0,0,928.5604052289108,183,BENIGN
3243024,71251779.86289535,19339287278.416004,1,746411580,3,0,0,48.01636698268425,58,DDoS
4486669,73.14097214985276,87054.0417729742,2,1,0,0,0,907.1566159791569,163,BENIGN
1404911,255.74864884857462,78921.58796761339,9,0,0,0,0,137.4600213696874,149,BENIGN
3814360,490154158.9262068,20331713108.085754,0,569583246,0,0,0,52.8524140104478,51,DDoS
8089975,238.88671841074475,71434.02763248018,4,1,0,0,0,214.35551531697507,109,BENIGN
7110845,342.37016746234667,77026.04382328149,9,1,0,0,0,258.1734609050378,168,BENIGN
1728217,72534816.82171339,21888710462.895603,1,16110063,1,0,0,41.92645296980187,54,DDoS
1975812,100037025.49326938,11941365123.876276,1,1662407107,0,0,0,45.902313154855314,45,DDoS
3347838,130454313.80602889,8002712200.4457445,1,606084258,0,0,0,41.94091453698241,48,DDoS
4907257,234154727.97674888,2135842566.4098384,0,1903692176,3,0,0,55.17826144071494,52,DDoS
3845115,179606726.76895213,11514643471.751535,0,1495816089,0,0,0,49.506422093075784,52,DDoS
5273445,154.25946950669893,43279.48484155512,1,1,0,0,0,571.5539636820274,65,BENIGN
3653093,34.390148863068255,77203.36630097564,7,0,0,0,0,339.4450831803828,177,BENIGN
1947272,254.38883186703416,22090.929141492838,4,0,0,0,0,1138.587118121609,108,BENIGN
1055803,24266618.92838472,3192804220.5274053,1,112047863,4,0,0,54.36153874719193,44,DDoS
247279,57849350.80899699,14249275003.969774,0,1553618467,2,0,0,40.50283407555887,48,DDoS
1059016,294189699.28283215,3635034437.0847096,0,1233195713,4,0,0,54.95623495156882,51,DDoS
5636440,444.668892170231,83130.36306382922,3,0,0,0,0,804.8055397803536,158,BENIGN
7007509,230.68845249077094,352.502228207704,9,0,0,0,0,256.37517145342497,66,BENIGN
4714379,922.3010948367053,71440.74058749033,5,1,0,0,0,948.4185268977908,119,BENIGN
8232024,652.6117419378264,95545.87505813505,5,1,0,0,0,590.1289257365172,70,BENIGN
121963,282419306.6577784,6115573745.459473,0,1901142115,2,0,0,50.954329099700416,56,DDoS
3112720,297038444.34453374,11832593534.943121,0,244328584,2,0,0,41.45727641072861,51,DDoS
5988023,518.4973335596112,34018.93902115626,8,2,0,0,0,127.08787414070522,85,BENIGN
